Sample	Label
signer11_sample1864	1877 
signer11_sample1865	1878 
signer11_sample1866	1880 
signer11_sample1867	1881 
signer11_sample1868	1882 
signer11_sample1869	1883 
signer11_sample1870	1886 
signer11_sample1871	1887 
signer11_sample1872	1888 
signer11_sample1873	1889 
signer11_sample1874	1890 
signer11_sample1875	1891 
signer11_sample1876	1891 
signer11_sample1877	1892 
signer11_sample1878	1895 
signer11_sample1879	1896 
signer11_sample1880	1897 
signer11_sample1881	1898 
signer11_sample1882	1899 
signer11_sample1883	1900 
signer11_sample1884	1901 
signer11_sample1885	1902 
signer11_sample1886	1904 
signer11_sample1887	1905 
signer11_sample1888	1906 
signer11_sample1889	1906 
signer11_sample1890	1907 
signer11_sample1891	1908 
signer11_sample1892	1909 
signer11_sample1893	1911 
signer11_sample1894	1912 
signer11_sample1895	1913 
signer11_sample1896	1913 
signer11_sample1897	1914 
signer11_sample1898	1915 
signer11_sample1899	1916 
signer11_sample1900	1917 
signer11_sample1901	1918 
signer11_sample1902	1918 
signer11_sample1904	1919 
signer11_sample1905	1921 
signer11_sample1906	1922 
signer11_sample1907	1923 
signer11_sample1908	1924 
signer11_sample1909	1924 
signer11_sample1910	1925 
signer11_sample1911	1925 
signer11_sample1912	1927 
signer11_sample1913	1928 
signer11_sample1914	1929 
signer11_sample1915	1930 
signer11_sample1916	1931 
signer11_sample1917	1935 
signer11_sample1918	1936 
signer11_sample1920	1938 
signer11_sample1921	1938 
signer11_sample1922	1939 
signer11_sample1923	1940 
signer11_sample1924	1941 
signer11_sample1925	1941 
signer11_sample1926	1941 
signer11_sample1927	1943 
signer11_sample1928	1945 
signer11_sample1929	1945 
signer11_sample1930	1947 
signer11_sample1931	1948 
signer11_sample1932	1949 
signer11_sample1933	1950 
signer11_sample1934	1950 
signer11_sample1935	1950 
signer11_sample1936	1951 
signer11_sample1937	1952 
signer11_sample1938	1953 
signer11_sample1939	1954 
signer11_sample1940	1954 
signer11_sample1941	1955 
signer11_sample1942	1957 
signer11_sample1943	1958 
signer11_sample1944	1959 
signer11_sample1945	1960 
signer11_sample1946	1961 
signer11_sample1947	1962 
signer11_sample1948	1964 
signer11_sample1949	1965 
signer11_sample1950	1966 
signer11_sample1952	1969 
signer11_sample1953	1970 
signer11_sample1954	1971 
signer11_sample1955	1972 
signer11_sample1956	1973 
signer11_sample1957	1974 
signer11_sample1958	1975 
signer11_sample1959	1976 
signer11_sample1960	1976 
signer11_sample1961	1977 
signer11_sample1962	1977 
signer11_sample1963	1980 
signer11_sample1964	1981 
signer11_sample1965	1983 
signer11_sample1966	1984 
signer11_sample1967	1987 
signer11_sample1968	1988 
signer11_sample1969	1989 
signer11_sample1970	1990 
signer11_sample1971	1990 
signer11_sample1972	1990 
signer11_sample1973	1991 
signer11_sample1974	1992 
signer11_sample1976	1993 
signer11_sample1977	1994 
signer11_sample1978	1995 
signer11_sample1979	1996 
signer11_sample1980	1997 
signer11_sample1981	1998 
signer11_sample1982	1998 
signer11_sample1983	1999 
signer13_sample1	3 
signer13_sample2	3 
signer13_sample3	3 
signer13_sample4	7 
signer13_sample5	13 
signer13_sample6	14 
signer13_sample7	15 
signer13_sample8	16 
signer13_sample10	18 
signer13_sample11	23 
signer13_sample13	24 
signer13_sample14	25 
signer13_sample15	26 
signer13_sample17	27 
signer13_sample18	28 
signer13_sample19	29 
signer13_sample20	30 
signer13_sample22	32 
signer13_sample23	43 
signer13_sample24	44 
signer13_sample25	46 
signer13_sample26	47 
signer13_sample28	49 
signer13_sample29	50 
signer13_sample30	51 
signer13_sample31	52 
signer13_sample32	54 
signer13_sample33	65 
signer13_sample37	69 
signer13_sample39	70 
signer13_sample41	72 
signer13_sample42	73 
signer13_sample43	74 
signer13_sample44	75 
signer13_sample45	76 
signer13_sample46	77 
signer13_sample47	88 
signer13_sample48	89 
signer13_sample49	90 
signer13_sample50	91 
signer13_sample51	92 
signer13_sample52	93 
signer13_sample53	94 
signer13_sample54	95 
signer13_sample55	96 
signer13_sample56	97 
signer13_sample58	99 
signer13_sample60	101 
signer13_sample61	102 
signer13_sample62	103 
signer13_sample63	104 
signer13_sample66	106 
signer13_sample68	121 
signer13_sample70	123 
signer13_sample71	124 
signer13_sample72	125 
signer13_sample74	127 
signer13_sample75	128 
signer13_sample76	129 
signer13_sample77	130 
signer13_sample78	131 
signer13_sample79	132 
signer13_sample80	133 
signer13_sample81	134 
signer13_sample83	136 
signer13_sample84	137 
signer13_sample85	138 
signer13_sample86	139 
signer13_sample88	141 
signer13_sample89	142 
signer13_sample90	160 
signer13_sample91	161 
signer13_sample93	162 
signer13_sample94	163 
signer13_sample95	164 
signer13_sample96	165 
signer13_sample97	166 
signer13_sample98	167 
signer13_sample100	169 
signer13_sample101	170 
signer13_sample104	173 
signer13_sample106	175 
signer13_sample107	177 
signer13_sample109	179 
signer13_sample110	179 
signer13_sample111	180 
signer13_sample112	181 
signer13_sample113	182 
signer13_sample114	183 
signer13_sample115	184 
signer13_sample116	185 
signer13_sample117	186 
signer13_sample118	190 
signer13_sample119	196 
signer13_sample122	221 
signer13_sample125	224 
signer13_sample126	225 
signer13_sample128	227 
signer13_sample129	228 
signer13_sample130	228 
signer13_sample131	229 
signer13_sample132	230 
signer13_sample133	231 
signer13_sample134	231 
signer13_sample139	236 
signer13_sample140	237 
signer13_sample141	238 
signer13_sample142	240 
signer13_sample143	241 
signer13_sample144	243 
signer13_sample145	244 
signer13_sample147	246 
signer13_sample148	247 
signer13_sample150	249 
signer13_sample151	250 
signer13_sample152	251 
signer13_sample153	252 
signer13_sample154	253 
signer13_sample155	254 
signer13_sample156	255 
signer13_sample159	258 
signer13_sample162	263 
signer13_sample163	271 
signer13_sample165	296 
signer13_sample166	296 
signer13_sample168	298 
signer13_sample169	299 
signer13_sample171	301 
signer13_sample172	302 
signer13_sample173	303 
signer13_sample180	310 
signer13_sample182	312 
signer13_sample183	313 
signer13_sample184	314 
signer13_sample186	317 
signer13_sample188	319 
signer13_sample189	320 
signer13_sample190	321 
signer13_sample192	323 
signer13_sample193	324 
signer13_sample195	326 
signer13_sample197	328 
signer13_sample199	330 
signer13_sample200	331 
signer13_sample201	331 
signer13_sample204	335 
signer13_sample206	337 
signer13_sample208	339 
signer13_sample209	340 
signer13_sample211	342 
signer13_sample212	343 
signer13_sample215	346 
signer13_sample221	352 
signer13_sample223	354 
signer13_sample224	355 
signer13_sample225	356 
signer13_sample226	357 
signer13_sample227	358 
signer13_sample228	359 
signer13_sample229	412 
signer13_sample232	415 
signer13_sample238	421 
signer13_sample239	422 
signer13_sample240	423 
signer13_sample242	426 
signer13_sample246	430 
signer13_sample247	431 
signer13_sample248	432 
signer13_sample249	434 
signer13_sample250	435 
signer13_sample251	436 
signer13_sample254	439 
signer13_sample256	441 
signer13_sample258	443 
signer13_sample259	444 
signer13_sample261	446 
signer13_sample265	450 
signer13_sample272	459 
signer13_sample275	463 
signer13_sample277	465 
signer13_sample278	467 
signer13_sample279	468 
signer13_sample280	469 
signer13_sample281	470 
signer13_sample282	471 
signer13_sample285	475 
signer13_sample286	476 
signer13_sample287	478 
signer13_sample288	479 
signer13_sample289	480 
signer13_sample291	483 
signer13_sample295	487 
signer13_sample300	545 
signer13_sample301	547 
signer13_sample302	557 
signer13_sample303	558 
signer13_sample305	561 
signer13_sample306	562 
signer13_sample307	563 
signer13_sample308	564 
signer13_sample309	565 
signer13_sample310	566 
signer13_sample312	568 
signer13_sample313	569 
signer13_sample314	570 
signer13_sample315	571 
signer13_sample316	572 
signer13_sample317	573 
signer13_sample318	574 
signer13_sample320	577 
signer13_sample321	578 
signer13_sample322	579 
signer13_sample323	580 
signer13_sample324	581 
signer13_sample327	585 
signer13_sample328	586 
signer13_sample333	594 
signer13_sample335	596 
signer13_sample336	597 
signer13_sample338	599 
signer13_sample339	600 
signer13_sample340	601 
signer13_sample341	602 
signer13_sample342	603 
signer13_sample344	605 
signer13_sample346	607 
signer13_sample347	608 
signer13_sample349	611 
signer13_sample350	613 
signer13_sample353	616 
signer13_sample354	617 
signer13_sample356	619 
signer13_sample359	622 
signer13_sample360	622 
signer13_sample361	623 
signer13_sample363	625 
signer13_sample364	626 
signer13_sample367	630 
signer13_sample368	631 
signer13_sample369	632 
signer13_sample370	633 
signer13_sample372	635 
signer13_sample373	636 
signer13_sample374	637 
signer13_sample375	638 
signer13_sample376	639 
signer13_sample378	643 
signer13_sample383	650 
signer13_sample384	659 
signer13_sample385	720 
signer13_sample386	721 
signer13_sample387	722 
signer13_sample389	724 
signer13_sample390	725 
signer13_sample391	726 
signer13_sample392	727 
signer13_sample393	729 
signer13_sample394	730 
signer13_sample395	730 
signer13_sample396	731 
signer13_sample397	732 
signer13_sample398	733 
signer13_sample400	736 
signer13_sample401	737 
signer13_sample402	738 
signer13_sample403	739 
signer13_sample404	740 
signer13_sample405	741 
signer13_sample406	742 
signer13_sample410	746 
signer13_sample414	751 
signer13_sample415	752 
signer13_sample417	754 
signer13_sample418	756 
signer13_sample422	760 
signer13_sample423	761 
signer13_sample426	764 
signer13_sample427	765 
signer13_sample430	770 
signer13_sample431	771 
signer13_sample432	772 
signer13_sample433	773 
signer13_sample434	774 
signer13_sample435	775 
signer13_sample436	776 
signer13_sample437	777 
signer13_sample439	779 
signer13_sample440	780 
signer13_sample441	781 
signer13_sample442	782 
signer13_sample443	783 
signer13_sample444	785 
signer13_sample445	786 
signer13_sample447	787 
signer13_sample448	788 
signer13_sample449	789 
signer13_sample450	790 
signer13_sample451	792 
signer13_sample452	793 
signer13_sample453	794 
signer13_sample454	795 
signer13_sample455	796 
signer13_sample458	799 
signer13_sample460	802 
signer13_sample462	806 
signer13_sample463	808 
signer13_sample464	809 
signer13_sample465	810 
signer13_sample466	811 
signer13_sample471	816 
signer13_sample473	818 
signer13_sample475	844 
signer13_sample476	847 
signer13_sample478	861 
signer13_sample482	912 
signer13_sample483	913 
signer13_sample484	914 
signer13_sample485	915 
signer13_sample486	916 
signer13_sample487	917 
signer13_sample488	919 
signer13_sample489	920 
signer13_sample494	926 
signer13_sample495	927 
signer13_sample496	928 
signer13_sample497	929 
signer13_sample503	936 
signer13_sample504	937 
signer13_sample506	940 
signer13_sample507	942 
signer13_sample509	944 
signer13_sample512	947 
signer13_sample513	949 
signer13_sample515	952 
signer13_sample517	954 
signer13_sample518	955 
signer13_sample519	956 
signer13_sample525	965 
signer13_sample527	967 
signer13_sample528	969 
signer13_sample531	974 
signer13_sample532	975 
signer13_sample533	976 
signer13_sample534	976 
signer13_sample537	981 
signer13_sample538	982 
signer13_sample539	984 
signer13_sample540	985 
signer13_sample542	987 
signer13_sample545	992 
signer13_sample546	993 
signer13_sample548	996 
signer13_sample550	998 
signer13_sample551	999 
signer13_sample552	1000 
signer13_sample553	1001 
signer13_sample555	1003 
signer13_sample561	1013 
signer13_sample562	1015 
signer13_sample564	1019 
signer13_sample566	1021 
signer13_sample567	1023 
signer13_sample573	1034 
signer13_sample574	1035 
signer13_sample575	1036 
signer13_sample580	1042 
signer13_sample581	1045 
signer13_sample583	1047 
signer13_sample585	1049 
signer13_sample588	1053 
signer13_sample589	1073 
signer13_sample591	1100 
signer13_sample593	1123 
signer13_sample594	1139 
signer13_sample597	1153 
signer13_sample598	1154 
signer13_sample599	1155 
signer13_sample601	1158 
signer13_sample602	1161 
signer13_sample603	1162 
signer13_sample605	1165 
signer13_sample607	1166 
signer13_sample608	1167 
signer13_sample610	1169 
signer13_sample612	1171 
signer13_sample613	1172 
signer13_sample614	1173 
signer13_sample615	1174 
signer13_sample617	1177 
signer13_sample618	1179 
signer13_sample620	1182 
signer13_sample624	1187 
signer13_sample625	1188 
signer13_sample628	1192 
signer13_sample629	1194 
signer13_sample631	1196 
signer13_sample632	1198 
signer13_sample635	1201 
signer13_sample638	1205 
signer13_sample639	1206 
signer13_sample640	1207 
signer13_sample642	1209 
signer13_sample645	1213 
signer13_sample646	1215 
signer13_sample647	1216 
signer13_sample648	1217 
signer13_sample649	1218 
signer13_sample652	1223 
signer13_sample653	1224 
signer13_sample656	1230 
signer13_sample657	1232 
signer13_sample658	1233 
signer13_sample659	1235 
signer13_sample660	1238 
signer13_sample661	1239 
signer13_sample662	1240 
signer13_sample664	1242 
signer13_sample665	1243 
signer13_sample666	1244 
signer13_sample667	1245 
signer13_sample669	1247 
signer13_sample670	1249 
signer13_sample671	1250 
signer13_sample672	1251 
signer13_sample673	1252 
signer13_sample674	1253 
signer13_sample676	1257 
signer13_sample678	1259 
signer13_sample679	1260 
signer13_sample682	1266 
signer13_sample684	1269 
signer13_sample685	1270 
signer13_sample687	1272 
signer13_sample690	1275 
signer13_sample691	1276 
signer13_sample694	1283 
signer13_sample695	1285 
signer13_sample696	1286 
signer13_sample697	1287 
signer13_sample698	1288 
signer13_sample699	1290 
signer13_sample700	1291 
signer13_sample701	1292 
signer13_sample702	1294 
signer13_sample703	1295 
signer13_sample704	1297 
signer13_sample706	1301 
signer13_sample707	1305 
signer13_sample708	1307 
signer13_sample709	1308 
signer13_sample710	1310 
signer13_sample711	1312 
signer13_sample712	1314 
signer13_sample713	1317 
signer13_sample714	1319 
signer13_sample715	1353 
signer13_sample716	1359 
signer13_sample717	1364 
signer13_sample720	1444 
signer13_sample721	1445 
signer13_sample723	1447 
signer13_sample724	1449 
signer13_sample725	1450 
signer13_sample727	1452 
signer13_sample728	1453 
signer13_sample729	1457 
signer13_sample730	1458 
signer13_sample731	1459 
signer13_sample732	1460 
signer13_sample733	1461 
signer13_sample734	1463 
signer13_sample735	1464 
signer13_sample736	1465 
signer13_sample737	1467 
signer13_sample738	1468 
signer13_sample739	1469 
signer13_sample741	1473 
signer13_sample743	1476 
signer13_sample744	1477 
signer13_sample745	1478 
signer13_sample746	1481 
signer13_sample747	1483 
signer13_sample750	1486 
signer13_sample751	1488 
signer13_sample752	1489 
signer13_sample753	1490 
signer13_sample755	1493 
signer13_sample756	1494 
signer13_sample757	1495 
signer13_sample758	1496 
signer13_sample759	1497 
signer13_sample761	1499 
signer13_sample762	1500 
signer13_sample763	1501 
signer13_sample764	1502 
signer13_sample765	1503 
signer13_sample766	1505 
signer13_sample768	1507 
signer13_sample769	1510 
signer13_sample770	1511 
signer13_sample771	1513 
signer13_sample772	1514 
signer13_sample773	1515 
signer13_sample775	1518 
signer13_sample776	1520 
signer13_sample777	1522 
signer13_sample778	1523 
signer13_sample781	1527 
signer13_sample782	1528 
signer13_sample783	1530 
signer13_sample784	1532 
signer13_sample785	1533 
signer13_sample786	1535 
signer13_sample788	1538 
signer13_sample789	1544 
signer13_sample790	1545 
signer13_sample791	1546 
signer13_sample792	1547 
signer13_sample793	1549 
signer13_sample794	1550 
signer13_sample795	1551 
signer13_sample796	1553 
signer13_sample797	1554 
signer13_sample798	1556 
signer13_sample799	1557 
signer13_sample800	1562 
signer13_sample803	1565 
signer13_sample804	1566 
signer13_sample805	1567 
signer13_sample806	1568 
signer13_sample807	1569 
signer13_sample808	1570 
signer13_sample809	1571 
